arriveSn,busStopId,remainStop,shortLineName,busId,metroFlag,busStopName,currStopId,lineId,remainMin,dirStart,dir,lowBus,arriveFlag,lineName,lineKind
30058,8325,0,화순218-1,,0,만연교,0,951,0,,0,,0,화순218-1,0
30059,8325,0,화순218-1,,0,만연교,0,952,0,,0,,0,화순218-1,0
30060,8325,0,화순218-1,,0,만연교,0,953,0,,0,,0,화순218-1,0
30061,8325,0,화순218-1,,0,만연교,0,954,0,,0,,0,화순218-1,0
30062,8325,0,화순218-1,,0,만연교,0,955,0,,0,,0,화순218-1,0
30063,8325,0,화순218-1,,0,만연교,0,956,0,,0,,0,화순218-1,0
30064,8325,0,화순218-1,,0,만연교,0,957,0,,0,,0,화순218-1,0
30065,8325,0,화순218-1,,0,만연교,0,958,0,,0,,0,화순218-1,0
30066,8325,0,화순218-1,,0,만연교,0,777,0,,0,,0,화순218-1,0
30067,8325,0,화순218-1,,0,만연교,0,959,0,,0,,0,화순218-1,0
30068,8325,0,화순218-1,,0,만연교,0,960,0,,0,,0,화순218-1,0
30069,8326,0,화순218-1,,0,만연교,0,969,0,,0,,0,화순218-1,0
30070,8326,0,화순218-1,,0,만연교,0,970,0,,0,,0,화순218-1,0
30071,8326,0,화순218-1,,0,만연교,0,971,0,,0,,0,화순218-1,0
30072,8326,0,화순218-1,,0,만연교,0,972,0,,0,,0,화순218-1,0
30073,8326,0,화순218-1,,0,만연교,0,973,0,,0,,0,화순218-1,0
30074,8326,0,화순218-1,,0,만연교,0,974,0,,0,,0,화순218-1,0
30075,8326,0,화순218-1,,0,만연교,0,975,0,,0,,0,화순218-1,0
30076,8326,0,화순218-1,,0,만연교,0,980,0,,0,,0,화순218-1,0
30077,8326,0,화순218-1,,0,만연교,0,983,0,,0,,0,화순218-1,0
30078,8326,0,화순218-1,,0,만연교,0,982,0,,0,,0,화순218-1,0
30079,8326,0,화순218-1,,0,만연교,0,981,0,,0,,0,화순218-1,0
30080,8326,0,화순218-1,,0,만연교,0,979,0,,0,,0,화순218-1,0
30081,8326,0,화순218-1,,0,만연교,0,978,0,,0,,0,화순218-1,0
30082,8326,0,화순218-1,,0,만연교,0,977,0,,0,,0,화순218-1,0
30083,8326,0,화순218-1,,0,만연교,0,976,0,,0,,0,화순218-1,0
30084,8327,0,화순218-1,,0,매정1구,0,971,0,,0,,0,화순218-1,0
30085,8327,0,화순218-1,,0,매정1구,0,975,0,,0,,0,화순218-1,0
30086,8327,0,화순218-1,,0,매정1구,0,983,0,,0,,0,화순218-1,0
30087,8327,0,화순218-1,,0,매정1구,0,982,0,,0,,0,화순218-1,0
30088,8327,0,화순218-1,,0,매정1구,0,978,0,,0,,0,화순218-1,0
30089,537,0,송정19,,0,문흥중,0,10,0,,0,,0,송정19,0
30090,537,0,첨단23,,0,문흥중,0,117,0,,0,,0,첨단23,0
30091,537,0,용전86,,0,문흥중,0,57,0,,0,,0,용전86,0
30092,537,0,운림35,,0,문흥중,0,18,0,,0,,0,운림35,0
30093,537,0,문흥53,,0,문흥중,0,118,0,,0,,0,문흥53,0
30094,3181,0,첨단193,,0,한국전자통신연구원,0,80,0,,0,,0,첨단193,0
30095,3181,0,매월16,,0,한국전자통신연구원,0,7,0,,0,,0,매월16,0
30096,3181,0,첨단23,,0,한국전자통신연구원,0,117,0,,0,,0,첨단23,0
30097,3181,0,첨단30,,0,한국전자통신연구원,0,17,0,,0,,0,첨단30,0
30098,3181,0,운림51,,0,한국전자통신연구원,0,26,0,,0,,0,운림51,0
30099,1937,0,매월61,,0,상칠석,0,35,0,,0,,0,매월61,0
30100,1937,0,대촌69,,0,상칠석,0,40,0,,0,,0,대촌69,0
30101,1937,0,대촌170,,0,상칠석,0,73,0,,0,,0,대촌170,0
30102,1740,0,진월07,,0,송하삼익아파트,0,4,0,,0,,0,진월07,0
30103,1740,0,대촌70,,0,송하삼익아파트,0,41,0,,0,,0,대촌70,0
30104,1740,0,송암73,,0,송하삼익아파트,0,44,0,,0,,0,송암73,0
30105,1740,0,진월17,,0,송하삼익아파트,0,8,0,,0,,0,진월17,0
30106,1740,0,진월78,,0,송하삼익아파트,0,49,0,,0,,0,진월78,0
30107,1740,0,진월79,,0,송하삼익아파트,0,50,0,,0,,0,진월79,0
30108,1740,0,마을715,,0,송하삼익아파트,0,209,0,,0,,0,마을715,0
30109,1740,0,마을715(영어마을경유),,0,송하삼익아파트,0,208,0,,0,,0,마을715(영어마을경유),0
30110,1740,0,일곡28,,0,송하삼익아파트,0,15,0,,0,,0,일곡28,0
30111,1740,0,송암31,,0,송하삼익아파트,0,101,0,,0,,0,송암31,0
30112,1740,0,나주997,,0,송하삼익아파트,0,563,0,,0,,0,나주997,0
30113,1740,0,나주998,,0,송하삼익아파트,0,564,0,,0,,0,나주998,0
30114,1740,0,나주999,,0,송하삼익아파트,0,565,0,,0,,0,나주999,0
30115,1740,0,송암47,,0,송하삼익아파트,0,24,0,,0,,0,송암47,0
30116,1740,0,송정99,,0,송하삼익아파트,0,69,0,,0,,0,송정99,0
30117,1740,0,대촌170,,0,송하삼익아파트,0,73,0,,0,,0,대촌170,0
30118,1831,0,담양3-1,,0,석곡파출소,0,745,0,,0,,0,담양3-1,0
30119,1831,0,두암181,,0,석곡파출소,0,76,0,,0,,0,두암181,0
30120,1831,0,담양3-2,,0,석곡파출소,0,716,0,,0,,0,담양3-2,0
30121,1831,0,담양5-2,,0,석곡파출소,0,733,0,,0,,0,담양5-2,0
30122,1831,0,담양5-4,,0,석곡파출소,0,730,0,,0,,0,담양5-4,0
30123,1831,0,518,,0,석곡파출소,0,86,0,,0,,0,518,0
30124,1831,0,담양5-5,,0,석곡파출소,0,749,0,,0,,0,담양5-5,0
30125,1831,0,담양6-1,,0,석곡파출소,0,725,0,,0,,0,담양6-1,0
30126,1831,0,담양7-2,,0,석곡파출소,0,721,0,,0,,0,담양7-2,0
30127,1831,0,담양8-1,,0,석곡파출소,0,728,0,,0,,0,담양8-1,0
30128,1831,0,담양322,,0,석곡파출소,0,742,0,,0,,0,담양322,0
30129,1831,0,담양322-1,,0,석곡파출소,0,743,0,,0,,0,담양322-1,0
30130,1831,0,담양2-1,,0,석곡파출소,0,712,0,,0,,0,담양2-1,0
30131,1831,0,담양2-1,,0,석곡파출소,0,699,0,,0,,0,담양2-1,0
30132,1831,0,담양2-4,,0,석곡파출소,0,707,0,,0,,0,담양2-4,0
30133,1831,0,담양2-3,,0,석곡파출소,0,708,0,,0,,0,담양2-3,0
30134,1831,0,담양2-4,,0,석곡파출소,0,709,0,,0,,0,담양2-4,0
30135,2108,0,화순217,,0,화순교(동),0,858,0,,0,,0,화순217,0
30136,2108,0,화순217,,0,화순교(동),0,859,0,,0,,0,화순217,0
30137,2108,0,화순217,,0,화순교(동),0,860,0,,0,,0,화순217,0
30138,2108,0,화순217-1,,0,화순교(동),0,893,0,,0,,0,화순217-1,0
30139,2108,0,화순217-1,,0,화순교(동),0,774,0,,0,,0,화순217-1,0
30140,2108,0,화순217-1,,0,화순교(동),0,891,0,,0,,0,화순217-1,0
30141,2108,0,화순217-1,,0,화순교(동),0,894,0,,0,,0,화순217-1,0
30142,2108,0,화순217,,0,화순교(동),0,854,0,,0,,0,화순217,0
30143,2108,0,화순217,,0,화순교(동),0,855,0,,0,,0,화순217,0
30144,2108,0,화순217,,0,화순교(동),0,856,0,,0,,0,화순217,0
30145,2108,0,화순217,,0,화순교(동),0,857,0,,0,,0,화순217,0
30146,2108,0,화순217-1,,0,화순교(동),0,887,0,,0,,0,화순217-1,0
30147,2108,0,화순217,,0,화순교(동),0,772,0,,0,,0,화순217,0
30148,2108,0,화순217-1,,0,화순교(동),0,896,0,,0,,0,화순217-1,0
30149,2108,0,화순217-1,,0,화순교(동),0,895,0,,0,,0,화순217-1,0
30150,2108,0,화순217,,0,화순교(동),0,861,0,,0,,0,화순217,0
30151,2108,0,화순217,,0,화순교(동),0,862,0,,0,,0,화순217,0
30152,2108,0,화순217,,0,화순교(동),0,863,0,,0,,0,화순217,0
30153,2108,0,화순217-1,,0,화순교(동),0,888,0,,0,,0,화순217-1,0
30154,2108,0,화순217-1,,0,화순교(동),0,889,0,,0,,0,화순217-1,0
30155,2108,0,화순217-1,,0,화순교(동),0,890,0,,0,,0,화순217-1,0
30156,2108,0,화순217-1,,0,화순교(동),0,892,0,,0,,0,화순217-1,0
30157,2108,0,화순217,,0,화순교(동),0,864,0,,0,,0,화순217,0
30158,2108,0,화순217,,0,화순교(동),0,865,0,,0,,0,화순217,0
30159,2108,0,지원152(도웅리),,0,화순교(동),0,123,0,,0,,0,지원152(도웅리),0
30160,2108,0,화순217,,0,화순교(동),0,866,0,,0,,0,화순217,0
30161,2108,0,지원152(능주역),,0,화순교(동),0,72,0,,0,,0,지원152(능주역),0
30162,2108,0,화순217,,0,화순교(동),0,867,0,,0,,0,화순217,0
30163,2108,0,화순217,,0,화순교(동),0,868,0,,0,,0,화순217,0
30164,2108,0,화순217,,0,화순교(동),0,869,0,,0,,0,화순217,0
30165,2279,0,518,,0,단지마을,0,86,0,,0,,0,518,0
30166,1558,0,첨단20,,0,하남산단5번로 교차로,0,11,0,,0,,0,첨단20,0
30167,364,0,첨단192,,0,동림푸른마을,0,79,0,,0,,0,첨단192,0
30168,364,0,수완12,,0,동림푸른마을,0,102,0,,0,,0,수완12,0
30169,364,0,송암72,,0,동림푸른마을,0,43,0,,0,,0,송암72,0
30170,364,0,매월16,,0,동림푸른마을,0,7,0,,0,,0,매월16,0
30171,364,0,봉선27,,0,동림푸른마을,0,14,0,,0,,0,봉선27,0
30172,364,0,송정29,,0,동림푸른마을,0,16,0,,0,,0,송정29,0
30173,364,0,운림51,,0,동림푸른마을,0,26,0,,0,,0,운림51,0
30174,33,0,담양2-5,,0,도동고개,0,713,0,,0,,0,담양2-5,0
30175,33,0,두암181,,0,도동고개,0,76,0,,0,,0,두암181,0
30176,33,0,담양3-2,,0,도동고개,0,715,0,,0,,0,담양3-2,0
30177,33,0,담양3-1,,0,도동고개,0,744,0,,0,,0,담양3-1,0
30178,33,0,충효187,,0,도동고개,0,78,0,,0,,0,충효187,0
30179,33,0,담양3-1,,0,도동고개,0,714,0,,0,,0,담양3-1,0
30180,33,0,담양4-3,,0,도동고개,0,739,0,,0,,0,담양4-3,0
30181,33,0,담양4-8,,0,도동고개,0,701,0,,0,,0,담양4-8,0
30182,33,0,담양4-2,,0,도동고개,0,736,0,,0,,0,담양4-2,0
30183,33,0,담양4-1,,0,도동고개,0,734,0,,0,,0,담양4-1,0
30184,33,0,담양5-1,,0,도동고개,0,702,0,,0,,0,담양5-1,0
30185,33,0,담양5-5,,0,도동고개,0,703,0,,0,,0,담양5-5,0
30186,33,0,송암74,,0,도동고개,0,91,0,,0,,0,송암74,0
30187,33,0,담양5-4,,0,도동고개,0,732,0,,0,,0,담양5-4,0
30188,33,0,진월17,,0,도동고개,0,8,0,,0,,0,진월17,0
30189,33,0,문흥18,,0,도동고개,0,9,0,,0,,0,문흥18,0
30190,33,0,담양5-2,,0,도동고개,0,731,0,,0,,0,담양5-2,0
30191,33,0,송정19,,0,도동고개,0,10,0,,0,,0,송정19,0
30192,33,0,518,,0,도동고개,0,86,0,,0,,0,518,0
30193,33,0,담양6-1,,0,도동고개,0,724,0,,0,,0,담양6-1,0
30194,33,0,문흥80,,0,도동고개,0,51,0,,0,,0,문흥80,0
30195,33,0,담양6-2,,0,도동고개,0,727,0,,0,,0,담양6-2,0
30196,33,0,담양7-1,,0,도동고개,0,720,0,,0,,0,담양7-1,0
30197,33,0,담양7-2,,0,도동고개,0,718,0,,0,,0,담양7-2,0
30198,33,0,담양8-1,,0,도동고개,0,746,0,,0,,0,담양8-1,0
30199,33,0,석곡87,,0,도동고개,0,58,0,,0,,0,석곡87,0
30200,33,0,운림35,,0,도동고개,0,18,0,,0,,0,운림35,0
30201,33,0,담양322,,0,도동고개,0,742,0,,0,,0,담양322,0
30202,33,0,금호36,,0,도동고개,0,88,0,,0,,0,금호36,0
30203,33,0,담양322-1,,0,도동고개,0,743,0,,0,,0,담양322-1,0
30204,33,0,문흥39,,0,도동고개,0,90,0,,0,,0,문흥39,0
30205,33,0,담양1-2,,0,도동고개,0,722,0,,0,,0,담양1-2,0
30206,33,0,담양1-1,,0,도동고개,0,723,0,,0,,0,담양1-1,0
30207,33,0,송암47,,0,도동고개,0,24,0,,0,,0,송암47,0
30208,33,0,담양2-1,,0,도동고개,0,704,0,,0,,0,담양2-1,0
30209,33,0,담양2-3,,0,도동고개,0,705,0,,0,,0,담양2-3,0
30210,33,0,담양2-4,,0,도동고개,0,706,0,,0,,0,담양2-4,0
30211,33,0,문흥53,,0,도동고개,0,118,0,,0,,0,문흥53,0
30212,33,0,담양2-1,,0,도동고개,0,710,0,,0,,0,담양2-1,0
30213,33,0,금남55,,0,도동고개,0,30,0,,0,,0,금남55,0
30214,33,0,담양2-2,,0,도동고개,0,711,0,,0,,0,담양2-2,0
30215,33,0,담양2-4,,0,도동고개,0,700,0,,0,,0,담양2-4,0
30216,3585,0,첨단92,,0,제일화학,0,62,0,,0,,0,첨단92,0
30217,3585,0,첨단94,,0,제일화학,0,64,0,,0,,0,첨단94,0
30218,3648,0,일곡10,,0,신창부영2차아파트,0,96,0,,0,,0,일곡10,0
30219,3648,0,수완12,,0,신창부영2차아파트,0,102,0,,0,,0,수완12,0
30220,3648,0,송암72,,0,신창부영2차아파트,0,43,0,,0,,0,송암72,0
30221,1826,0,두암181,,0,고서사거리,0,76,0,,0,,0,두암181,0
30222,1826,0,담양3-2,,0,고서사거리,0,716,0,,0,,0,담양3-2,0
30223,2011,0,송정197,,0,마령,0,82,0,,0,,0,송정197,0
30224,468,0,화순218,,0,수동,0,901,0,,0,,0,화순218,0
30225,468,0,화순218-1,,0,수동,0,961,0,,0,,0,화순218-1,0
30226,468,0,화순218-1,,0,수동,0,962,0,,0,,0,화순218-1,0
30227,468,0,화순218-1,,0,수동,0,963,0,,0,,0,화순218-1,0
30228,468,0,화순218-1,,0,수동,0,964,0,,0,,0,화순218-1,0
30229,468,0,화순218-1,,0,수동,0,965,0,,0,,0,화순218-1,0
30230,468,0,화순218,,0,수동,0,902,0,,0,,0,화순218,0
30231,468,0,화순218,,0,수동,0,923,0,,0,,0,화순218,0
30232,468,0,화순218,,0,수동,0,903,0,,0,,0,화순218,0
30233,468,0,화순218,,0,수동,0,904,0,,0,,0,화순218,0
30234,468,0,화순218-1,,0,수동,0,966,0,,0,,0,화순218-1,0
30235,468,0,화순218-1,,0,수동,0,967,0,,0,,0,화순218-1,0
30236,468,0,화순218-1,,0,수동,0,951,0,,0,,0,화순218-1,0
30237,468,0,화순218,,0,수동,0,908,0,,0,,0,화순218,0
30238,468,0,화순218,,0,수동,0,905,0,,0,,0,화순218,0
30239,468,0,화순218,,0,수동,0,906,0,,0,,0,화순218,0
30240,468,0,화순218,,0,수동,0,907,0,,0,,0,화순218,0
30241,468,0,화순218,,0,수동,0,922,0,,0,,0,화순218,0
30242,468,0,화순218-1,,0,수동,0,952,0,,0,,0,화순218-1,0
30243,468,0,화순218,,0,수동,0,909,0,,0,,0,화순218,0
30244,468,0,화순200-1,,0,수동,0,609,0,,0,,0,화순200-1,0
30245,468,0,화순218-1,,0,수동,0,953,0,,0,,0,화순218-1,0
30246,468,0,화순218,,0,수동,0,910,0,,0,,0,화순218,0
30247,468,0,화순218-1,,0,수동,0,954,0,,0,,0,화순218-1,0
30248,468,0,화순218,,0,수동,0,921,0,,0,,0,화순218,0
30249,468,0,화순218,,0,수동,0,899,0,,0,,0,화순218,0
30250,468,0,화순218,,0,수동,0,920,0,,0,,0,화순218,0
30251,468,0,화순218-1,,0,수동,0,955,0,,0,,0,화순218-1,0
30252,468,0,화순218,,0,수동,0,919,0,,0,,0,화순218,0
30253,468,0,화순218-1,,0,수동,0,956,0,,0,,0,화순218-1,0
30254,468,0,화순218,,0,수동,0,918,0,,0,,0,화순218,0
30255,468,0,화순218,,0,수동,0,900,0,,0,,0,화순218,0
30256,468,0,화순218,,0,수동,0,911,0,,0,,0,화순218,0
30257,468,0,화순218-1,,0,수동,0,957,0,,0,,0,화순218-1,0
30258,468,0,화순218,,0,수동,0,917,0,,0,,0,화순218,0
30259,468,0,화순218-1,,0,수동,0,958,0,,0,,0,화순218-1,0
30260,468,0,화순218,,0,수동,0,916,0,,0,,0,화순218,0
30261,468,0,지원152(능주역),,0,수동,0,72,0,,0,,0,지원152(능주역),0
30262,468,0,화순218-1,,0,수동,0,777,0,,0,,0,화순218-1,0
30263,468,0,화순218,,0,수동,0,915,0,,0,,0,화순218,0
30264,468,0,화순218,,0,수동,0,775,0,,0,,0,화순218,0
30265,468,0,화순218,,0,수동,0,912,0,,0,,0,화순218,0
30266,468,0,화순218-1,,0,수동,0,959,0,,0,,0,화순218-1,0
30267,468,0,화순218,,0,수동,0,913,0,,0,,0,화순218,0
30268,468,0,화순218,,0,수동,0,914,0,,0,,0,화순218,0
30269,468,0,화순218-1,,0,수동,0,960,0,,0,,0,화순218-1,0
30270,650,0,임곡290,,0,비시동,0,84,0,,0,,0,임곡290,0
30271,650,0,임곡89,,0,비시동,0,59,0,,0,,0,임곡89,0
30272,650,0,임곡91,,0,비시동,0,61,0,,0,,0,임곡91,0
30273,650,0,임곡91,,0,비시동,0,61,0,,0,,0,임곡91,0
30274,74,0,운림54,,0,광주공고,0,29,0,,0,,0,운림54,0
30275,3753,0,송정93,,0,평동중,0,94,0,,0,,0,송정93,0
30276,3777,0,송정93,,0,옥동차량기지,0,94,0,,0,,0,송정93,0
30277,3973,0,임곡90,,0,유림마을,0,60,0,,0,,0,임곡90,0
30278,5326,0,나주161,,0,나주시청년센터,0,567,0,,0,,0,나주161,0
30279,5326,0,나주997,,0,나주시청년센터,0,563,0,,0,,0,나주997,0
30280,5326,0,나주998,,0,나주시청년센터,0,564,0,,0,,0,나주998,0
30281,5327,0,나주161,,0,나주시청년센터,0,567,0,,0,,0,나주161,0
30282,5327,0,나주997,,0,나주시청년센터,0,563,0,,0,,0,나주997,0
30283,5327,0,나주998,,0,나주시청년센터,0,564,0,,0,,0,나주998,0
30284,6617,0,담양3-1,,0,계동         ,0,717,0,,0,,0,담양3-1,0
30285,6617,0,담양4-2,,0,계동         ,0,738,0,,0,,0,담양4-2,0
30286,6618,0,담양4-2,,0,광덕복지관   ,0,738,0,,0,,0,담양4-2,0
30287,866,0,화순218,,0,신세계백화점,0,901,0,,0,,0,화순218,0
30288,866,0,화순217,,0,신세계백화점,0,852,0,,0,,0,화순217,0
30289,866,0,화순218-1,,0,신세계백화점,0,961,0,,0,,0,화순218-1,0
30290,866,0,화순217,,0,신세계백화점,0,851,0,,0,,0,화순217,0
30291,866,0,화순218-1,,0,신세계백화점,0,962,0,,0,,0,화순218-1,0
30292,866,0,화순217-1,,0,신세계백화점,0,880,0,,0,,0,화순217-1,0
30293,866,0,화순218-1,,0,신세계백화점,0,963,0,,0,,0,화순218-1,0
30294,866,0,화순217-1,,0,신세계백화점,0,879,0,,0,,0,화순217-1,0
30295,866,0,화순217-1,,0,신세계백화점,0,881,0,,0,,0,화순217-1,0
30296,866,0,화순218-1,,0,신세계백화점,0,964,0,,0,,0,화순218-1,0
30297,866,0,화순217-1,,0,신세계백화점,0,882,0,,0,,0,화순217-1,0
30298,866,0,화순218-1,,0,신세계백화점,0,965,0,,0,,0,화순218-1,0
30299,866,0,화순218,,0,신세계백화점,0,902,0,,0,,0,화순218,0
30300,866,0,송암68,,0,신세계백화점,0,111,0,,0,,0,송암68,0
30301,866,0,화순217-1,,0,신세계백화점,0,883,0,,0,,0,화순217-1,0
30302,866,0,화순218,,0,신세계백화점,0,923,0,,0,,0,화순218,0
30303,866,0,화순218,,0,신세계백화점,0,903,0,,0,,0,화순218,0
30304,866,0,화순217-1,,0,신세계백화점,0,884,0,,0,,0,화순217-1,0
30305,866,0,화순218,,0,신세계백화점,0,904,0,,0,,0,화순218,0
30306,866,0,화순217,,0,신세계백화점,0,850,0,,0,,0,화순217,0
30307,866,0,화순318,,0,신세계백화점,0,994,0,,0,,0,화순318,0
30308,866,0,수완12,,0,신세계백화점,0,102,0,,0,,0,수완12,0
30309,866,0,화순218-1,,0,신세계백화점,0,966,0,,0,,0,화순218-1,0
30310,866,0,화순217,,0,신세계백화점,0,849,0,,0,,0,화순217,0
30311,866,0,선운14,,0,신세계백화점,0,115,0,,0,,0,선운14,0
30312,866,0,화순218-1,,0,신세계백화점,0,967,0,,0,,0,화순218-1,0
30313,866,0,화순318,,0,신세계백화점,0,781,0,,0,,0,화순318,0
30314,866,0,화순217,,0,신세계백화점,0,848,0,,0,,0,화순217,0
30315,866,0,화순217,,0,신세계백화점,0,771,0,,0,,0,화순217,0
30316,866,0,화순318-1,,0,신세계백화점,0,783,0,,0,,0,화순318-1,0
30317,866,0,화순217-1,,0,신세계백화점,0,875,0,,0,,0,화순217-1,0
30318,866,0,화순217-1,,0,신세계백화점,0,773,0,,0,,0,화순217-1,0
30319,866,0,화순218-1,,0,신세계백화점,0,951,0,,0,,0,화순218-1,0
30320,866,0,화순318-1,,0,신세계백화점,0,600,0,,0,,0,화순318-1,0
30321,866,0,화순318-1,,0,신세계백화점,0,999,0,,0,,0,화순318-1,0
30322,866,0,화순318,,0,신세계백화점,0,993,0,,0,,0,화순318,0
30323,866,0,1187,,0,신세계백화점,0,87,0,,0,,0,1187,0
30324,866,0,지원25,,0,신세계백화점,0,12,0,,0,,0,지원25,0
30325,866,0,화순318,,0,신세계백화점,0,995,0,,0,,0,화순318,0
30326,866,0,화순218,,0,신세계백화점,0,908,0,,0,,0,화순218,0
30327,866,0,화순217,,0,신세계백화점,0,845,0,,0,,0,화순217,0
30328,866,0,화순217,,0,신세계백화점,0,844,0,,0,,0,화순217,0
30329,866,0,화순1111,,0,신세계백화점,0,619,0,,0,,0,화순1111,0
30330,866,0,담양311,,0,신세계백화점,0,751,0,,0,,0,담양311,0
30331,866,0,화순217-1,,0,신세계백화점,0,876,0,,0,,0,화순217-1,0
30332,866,0,담양311-1,,0,신세계백화점,0,752,0,,0,,0,담양311-1,0
30333,866,0,화순217-1,,0,신세계백화점,0,877,0,,0,,0,화순217-1,0
30334,866,0,화순217-1,,0,신세계백화점,0,878,0,,0,,0,화순217-1,0
30335,866,0,금호36,,0,신세계백화점,0,88,0,,0,,0,금호36,0
30336,866,0,화순217-1,,0,신세계백화점,0,872,0,,0,,0,화순217-1,0
30337,866,0,화순218,,0,신세계백화점,0,905,0,,0,,0,화순218,0
30338,866,0,봉선37,,0,신세계백화점,0,19,0,,0,,0,봉선37,0
30339,866,0,화순217,,0,신세계백화점,0,837,0,,0,,0,화순217,0
30340,866,0,화순218,,0,신세계백화점,0,906,0,,0,,0,화순218,0
30341,866,0,화순200,,0,신세계백화점,0,986,0,,0,,0,화순200,0
30342,866,0,화순217,,0,신세계백화점,0,838,0,,0,,0,화순217,0
30343,866,0,문흥39,,0,신세계백화점,0,90,0,,0,,0,문흥39,0
30344,866,0,화순200,,0,신세계백화점,0,988,0,,0,,0,화순200,0
30345,866,0,화순217,,0,신세계백화점,0,839,0,,0,,0,화순217,0
30346,866,0,화순217,,0,신세계백화점,0,843,0,,0,,0,화순217,0
30347,866,0,화순218,,0,신세계백화점,0,907,0,,0,,0,화순218,0
30348,866,0,화순218,,0,신세계백화점,0,922,0,,0,,0,화순218,0
30349,866,0,화순217-1,,0,신세계백화점,0,873,0,,0,,0,화순217-1,0
30350,866,0,화순218-1,,0,신세계백화점,0,952,0,,0,,0,화순218-1,0
30351,866,0,화순200,,0,신세계백화점,0,779,0,,0,,0,화순200,0
30352,866,0,화순218,,0,신세계백화점,0,909,0,,0,,0,화순218,0
30353,866,0,화순217-1,,0,신세계백화점,0,874,0,,0,,0,화순217-1,0
30354,866,0,화순200-1,,0,신세계백화점,0,609,0,,0,,0,화순200-1,0
30355,866,0,화순218-1,,0,신세계백화점,0,953,0,,0,,0,화순218-1,0
30356,866,0,화순218,,0,신세계백화점,0,910,0,,0,,0,화순218,0
30357,866,0,화순217,,0,신세계백화점,0,842,0,,0,,0,화순217,0
30358,866,0,화순218-1,,0,신세계백화점,0,954,0,,0,,0,화순218-1,0
30359,866,0,화순218,,0,신세계백화점,0,921,0,,0,,0,화순218,0
30360,866,0,화순217,,0,신세계백화점,0,841,0,,0,,0,화순217,0
30361,866,0,화순218,,0,신세계백화점,0,899,0,,0,,0,화순218,0
30362,866,0,화순218,,0,신세계백화점,0,920,0,,0,,0,화순218,0
30363,866,0,화순217,,0,신세계백화점,0,840,0,,0,,0,화순217,0
30364,866,0,화순216,,0,신세계백화점,0,785,0,,0,,0,화순216,0
30365,866,0,화순218-1,,0,신세계백화점,0,955,0,,0,,0,화순218-1,0
30366,866,0,화순218,,0,신세계백화점,0,919,0,,0,,0,화순218,0
30367,866,0,화순217,,0,신세계백화점,0,846,0,,0,,0,화순217,0
30368,866,0,화순218-1,,0,신세계백화점,0,956,0,,0,,0,화순218-1,0
30369,866,0,화순216,,0,신세계백화점,0,606,0,,0,,0,화순216,0
30370,866,0,화순218,,0,신세계백화점,0,918,0,,0,,0,화순218,0
30371,866,0,화순217,,0,신세계백화점,0,847,0,,0,,0,화순217,0
30372,866,0,화순218,,0,신세계백화점,0,900,0,,0,,0,화순218,0
30373,866,0,화순218,,0,신세계백화점,0,911,0,,0,,0,화순218,0
30374,866,0,화순218-1,,0,신세계백화점,0,957,0,,0,,0,화순218-1,0
30375,866,0,화순218,,0,신세계백화점,0,917,0,,0,,0,화순218,0
30376,866,0,화순218-1,,0,신세계백화점,0,958,0,,0,,0,화순218-1,0
30377,866,0,화순218,,0,신세계백화점,0,916,0,,0,,0,화순218,0
30378,866,0,화순218-1,,0,신세계백화점,0,777,0,,0,,0,화순218-1,0
30379,866,0,화순218,,0,신세계백화점,0,915,0,,0,,0,화순218,0
30380,866,0,화순218,,0,신세계백화점,0,775,0,,0,,0,화순218,0
30381,866,0,화순218,,0,신세계백화점,0,912,0,,0,,0,화순218,0
30382,866,0,화순218-1,,0,신세계백화점,0,959,0,,0,,0,화순218-1,0
30383,866,0,화순218,,0,신세계백화점,0,913,0,,0,,0,화순218,0
30384,866,0,화순218,,0,신세계백화점,0,914,0,,0,,0,화순218,0
30385,866,0,화순218-1,,0,신세계백화점,0,960,0,,0,,0,화순218-1,0
30386,866,0,화순217,,0,신세계백화점,0,853,0,,0,,0,화순217,0
30387,1188,0,상무63,,0,시립역사민속박물관,0,37,0,,0,,0,상무63,0
30388,1188,0,송정29,,0,시립역사민속박물관,0,16,0,,0,,0,송정29,0
30389,1188,0,문흥53,,0,시립역사민속박물관,0,118,0,,0,,0,문흥53,0
30390,3752,0,송정93,,0,연호전자,0,94,0,,0,,0,송정93,0
30391,392,0,송암74,,0,교대금호어울림,0,91,0,,0,,0,송암74,0
30392,392,0,봉선27,,0,교대금호어울림,0,14,0,,0,,0,봉선27,0
30393,392,0,일곡28,,0,교대금호어울림,0,15,0,,0,,0,일곡28,0
30394,392,0,운림35,,0,교대금호어울림,0,18,0,,0,,0,운림35,0
30395,1781,0,대촌71,,0,도덕,0,42,0,,0,,0,대촌71,0
30396,1781,0,대촌270,,0,도덕,0,83,0,,0,,0,대촌270,0
30397,1954,0,대촌170,,0,국립나주병원,0,73,0,,0,,0,대촌170,0
30398,203,0,금남55,,0,학강교,0,30,0,,0,,0,금남55,0
30399,1294,0,순환01B(계수초->운천저수지->조선대),,0,풍암모아아파트,0,112,0,,0,,0,순환01B(계수초->운천저수지->조선대),0
30400,1294,0,진월75,,0,풍암모아아파트,0,100,0,,0,,0,진월75,0
30401,1294,0,진월78,,0,풍암모아아파트,0,49,0,,0,,0,진월78,0
